L2_norm,Nuclear_norm,L0_norm,L1_norm,Mean,Median,Std,Var,Skewness,Kurtosis,Entropy,Range
7805.8716,74568.42,16783360,153419.02,-0.00015178438,-0.011452954,1.9053819,3.63048,0.21131711789179394,1.0266222767383182,-inf,27.61905
7805.101,74560.17,16783360,153563.44,-0.00012346458,-0.011367863,1.9051938,3.6297636,0.21165625389179565,1.0282976971353692,-inf,27.897608
7802.1396,74597.01,16783360,153234.72,-0.00014107932,-0.011391416,1.9044701,3.6270065,0.2107899259511594,1.0260294221634076,-inf,26.731714
7800.681,74564.19,16783360,153406.9,-0.00016461097,-0.011064546,1.9041145,3.625652,0.21060829815416243,1.023898709910858,-inf,27.897608
7803.4775,74570.62,16783360,153441.61,-0.00017010943,-0.010899284,1.9047983,3.6282563,0.210877164435485,1.0260836411958545,-inf,27.61905
7807.322,74545.55,16783360,153481.08,-0.00013454557,-0.011241003,1.9057345,3.631824,0.2116303586406189,1.0286381968125164,-inf,27.897608
7805.9453,74502.92,16783360,153478.06,-0.00016199172,-0.011305738,1.9053997,3.6305478,0.21098830301282856,1.0281489327257853,-inf,27.897608
7807.602,74634.37,16783360,153539.14,-0.00013207685,-0.011136479,1.9058036,3.632087,0.21141295009916666,1.028658043967381,-inf,27.61905
7808.8496,74536.8,16783360,153606.9,-0.00015154925,-0.011095936,1.9061087,3.6332505,0.21178978298147175,1.0320098730566958,-inf,27.897608
7799.8906,74653.18,16783360,153256.77,-0.0001629561,-0.011198478,1.903921,3.6249154,0.21102278637611174,1.0301370780702124,-inf,27.897608
7809.1396,74497.09,16783360,153469.77,-0.00014229283,-0.011261407,1.9061799,3.633522,0.21085177061515148,1.0281852681349628,-inf,27.343565
7809.906,74569.375,16783360,153646.55,-0.00016941538,-0.011180356,1.9063674,3.6342368,0.21209657277258398,1.031250395731763,-inf,27.897608
